Fecha,Precip_mm,Evap_mm,TMAX_C,TMIN_C
23/08/2003,20.5,3.27,34.5,23.5
24/08/2003,0,4.38,34,22.5
25/08/2003,10.8,4.3,35,23
26/08/2003,0.01,2.85,34.5,23
27/08/2003,0,4.02,35,24
28/08/2003,11.3,4.93,36,24.5
29/08/2003,14.1,2.1,33,23.5
30/08/2003,1,0.45,34,22.5
31/08/2003,16.3,2.75,34,23
01/09/2003,77,2.5,33.5,23.5
02/09/2003,5.5,2.2,33.5,22.5
03/09/2003,0,5.38,36,22
04/09/2003,0.2,3.82,35.5,23
05/09/2003,0.3,4.45,35.5,23
06/09/2003,0.1,4.78,35,23
07/09/2003,1,3.93,35.5,24
08/09/2003,6,2.42,34,23
09/09/2003,0,1.77,32,23
10/09/2003,0,5.45,35.5,22
11/09/2003,5.3,3.8,35,23
12/09/2003,0,3.68,35,23
13/09/2003,6.6,0.98,33,23.5
14/09/2003,36,2.44,35,23
15/09/2003,34.3,1.3,32.5,23
16/09/2003,38.5,2.65,33,22
17/09/2003,10.7,3.03,34,22
18/09/2003,17.7,3.15,35,22.5
19/09/2003,60,3.2,35,23
20/09/2003,3.7,3.8,34.5,22
21/09/2003,2.1,4.04,35,23
22/09/2003,16.1,2.76,34.5,23.5
23/09/2003,1,4,33,23.5
24/09/2003,37.4,1.4,33,23.5
25/09/2003,12,1,33,22.5
26/09/2003,0,3.4,33.5,22.5
27/09/2003,63.4,3.8,35.5,23
28/09/2003,8.1,3.4,35,22
29/09/2003,1,4.4,35,22.5
30/09/2003,1.8,1.8,34.5,23.5
01/10/2003,0,2.89,35,22
02/10/2003,18.3,4.41,35,22.5
03/10/2003,11.2,2.3,35,23
04/10/2003,6.8,0.42,35,23
05/10/2003,50,1.67,31,22.5
06/10/2003,26.4,0.63,35.5,23
07/10/2003,86,0.27,32,22.5
08/10/2003,10.4,1.28,30,22.5
09/10/2003,10.8,1.98,32,22.5
10/10/2003,8.2,2.98,33.5,22.5
11/10/2003,1,4.3,35,23
12/10/2003,4,2.63,35.5,23
13/10/2003,1.5,2.11,35,23
14/10/2003,0,3.37,34,23
15/10/2003,0,4.06,35,24
16/10/2003,10.5,3.07,34.5,23
17/10/2003,3.2,2.03,34,23
18/10/2003,0.01,2.87,32,23
19/10/2003,0.01,2.4,32,23
20/10/2003,0,3.28,36.5,21
21/10/2003,0,4.62,36,21.5
22/10/2003,0,4.67,36,22
23/10/2003,0,4.28,36,22
24/10/2003,9,4.8,36,23
25/10/2003,2.5,3.5,35,23
26/10/2003,0,4.23,35.5,24
27/10/2003,1.1,3.54,35,23.5
28/10/2003,0,1.33,35,23
29/10/2003,9.8,1.15,30,23
30/10/2003,2.3,3.33,34,23.5
31/10/2003,0,3.54,35,23
01/11/2003,0,NULO,35,24
02/11/2003,8,NULO,33.5,23
03/11/2003,0,NULO,32.5,23
04/11/2003,0,NULO,35,22
05/11/2003,0,NULO,35,22.5
06/11/2003,0,NULO,35.5,23
07/11/2003,0,NULO,35,24
08/11/2003,0,NULO,37,24
10/11/2003,0,NULO,36,23.5
11/11/2003,2.8,NULO,33,23
12/11/2003,0,NULO,33.5,23
13/11/2003,3.8,NULO,36,23
14/11/2003,0,NULO,35,22
15/11/2003,0,NULO,36,22.5
17/11/2003,0,NULO,36,23
18/11/2003,5,NULO,35,23
19/11/2003,3.5,NULO,35,23.5
20/11/2003,0,NULO,32.5,25
21/11/2003,0,NULO,33.5,20.5
22/11/2003,0,NULO,36,21
24/11/2003,0,NULO,36,21
25/11/2003,0,NULO,36,20.5
26/11/2003,0,NULO,36,21.5
27/11/2003,0,NULO,35.5,22
28/11/2003,0,NULO,36,21.5
29/11/2003,0,NULO,35,26
30/11/2003,0,NULO,30.5,21
01/12/2003,0,NULO,36,20
02/12/2003,0,NULO,34.5,25
03/12/2003,0,NULO,35,20
04/12/2003,0,NULO,36,19
05/12/2003,0,NULO,36,19.5
06/12/2003,0,NULO,36.5,21
07/12/2003,0,NULO,34,21
08/12/2003,0,NULO,35.5,19
09/12/2003,0,NULO,35.5,19
10/12/2003,0,NULO,36,18.5
11/12/2003,0,NULO,33.5,17.5
12/12/2003,0,NULO,36,20
13/12/2003,0,NULO,36.5,19.5
14/12/2003,0,NULO,36,19
15/12/2003,0,NULO,33.5,17.5
01/01/2004,0,4.58,36,21.5
02/01/2004,0,5.7,37,21
03/01/2004,0,3.62,38,22.5
04/01/2004,0,3.1,35.5,22
05/01/2004,0,3,35.5,23
06/01/2004,0,5.4,36,20
07/01/2004,0,7.1,35.5,21.5
08/01/2004,0,4.44,37.5,20
09/01/2004,0,5.5,37,20.5
10/01/2004,0,9.5,35.5,21
11/01/2004,0,8.37,34,25
12/01/2004,0,6.63,36,23
13/01/2004,0,7.66,35,19.5
14/01/2004,0,3.48,36.5,22.5
15/01/2004,0,4.11,36,20.5
16/01/2004,0,4.26,35.5,20
17/01/2004,0,4.53,35,21
18/01/2004,0,4.48,35,21
19/01/2004,0,4.53,36,20
20/01/2004,0,4.16,36,21
21/01/2004,0,4.02,36.5,21
22/01/2004,0,2.98,35.5,22.5
23/01/2004,0.01,4,36.5,21.5
24/01/2004,0,3.75,35,20
25/01/2004,0,4.53,35,21.5
26/01/2004,0,4.5,35,19
27/01/2004,0,4.07,34,19
28/01/2004,0,5.57,37,19
29/01/2004,0,4.86,36,20
30/01/2004,0,5,36,20.5
31/01/2004,0,5.14,36,21
01/02/2004,0,4.48,35.5,20
02/02/2004,0,3.94,37,20
03/02/2004,0,4.44,34,20
04/02/2004,0,5.8,37,21
05/02/2004,0,5.39,36,22
06/02/2004,0,5.73,38,21.5
07/02/2004,0,11.08,34,22.5
08/02/2004,0,8.1,36,28.5
09/02/2004,0,5.9,37,20
10/02/2004,0,4.83,38,20.5
11/02/2004,0,5.57,38,22
12/02/2004,0,5.44,38,20
13/02/2004,0,4.85,35.5,22
14/02/2004,0,5.85,36,22
15/02/2004,0,5.01,36.5,20
16/02/2004,0,9.79,38,20.5
17/02/2004,0,11.66,34.5,22
18/02/2004,0,10.72,32.5,25
19/02/2004,0,6.74,37.5,24
20/02/2004,0,7,36.5,20
21/02/2004,0,5.26,35.5,20
22/02/2004,0,5.74,36,21
23/02/2004,0,5.1,35,22.5
24/02/2004,0,5.54,35.5,21.5
25/02/2004,0,5.98,36,21.5
26/02/2004,0,8.72,36,20
27/02/2004,0,7.02,38,21.5
28/02/2004,0,6.04,37,21
29/02/2004,0,6.12,35.5,21
01/03/2004,0,6.7,35.5,22.5
02/03/2004,0,4.74,36,21.5
03/03/2004,0,6.24,36.5,23
04/03/2004,0,6.54,37,22
05/03/2004,0,6.32,36,23
06/03/2004,0,6.78,37.5,23
07/03/2004,0,9.9,37,22.5
08/03/2004,0,14.38,37,25
09/03/2004,0,8.76,39,28
10/03/2004,0,8.29,36.5,20.5
11/03/2004,0,6.35,36.5,20.5
12/03/2004,0,5.88,36.5,21
13/03/2004,0,6.72,38,22
14/03/2004,0,5.7,39,22.5
15/03/2004,0,6.52,37,23
16/03/2004,0,5.78,37,24.5
17/03/2004,0,5.83,36.5,23
18/03/2004,0,6.17,37.5,22
19/03/2004,0,6.89,37.5,23
20/03/2004,0,7.41,39,24
21/03/2004,0,12.7,37,25.5
22/03/2004,0,9.42,37,27.5
23/03/2004,0,8.25,38,25
24/03/2004,0,7.19,39,22.5
25/03/2004,0,3.56,38,22.5
26/03/2004,0,6.69,38,20
27/03/2004,0,7.31,37.5,21.5
28/03/2004,0,7.63,38,24.5
29/03/2004,5,4.08,36,22
30/03/2004,0,4.29,35,23
31/03/2004,0,5.52,35,22.5
01/04/2004,0,5.99,36,23
02/04/2004,0,7.39,37,23.5
03/04/2004,0,6.9,36.5,22
04/04/2004,0,6.2,37,22.5
05/04/2004,0,6.57,38,22.5
06/04/2004,0,6.85,37.5,22.5
07/04/2004,0,6.58,38,23
08/04/2004,0,7.73,39,22.5
09/04/2004,0,6.97,39,22.5
10/04/2004,0,6.79,38,22.5
11/04/2004,0,7.06,37.5,23
12/04/2004,0,6.68,37,23.5
13/04/2004,0,11.49,38,23.5
14/04/2004,0,10.18,38,25
15/04/2004,0,8.26,38,21.5
16/04/2004,0,6.45,38,22.5
17/04/2004,0,7.24,37.5,21.5
18/04/2004,NULO,NULO,NULO,NULO
01/05/2004,0,6.52,36.5,25.5
02/05/2004,0,7.38,36.5,25
03/05/2004,0,6.26,35,25
04/05/2004,0,10.38,39,27
05/05/2004,0,7.8,38,25
06/05/2004,0,7.48,38,24
07/05/2004,0,3.58,39,24.5
08/05/2004,24,6.56,39,24
09/05/2004,1.2,2,37.5,24.5
10/05/2004,3,6.2,38,24.5
11/05/2004,0,4.39,38,25
12/05/2004,3.2,7.41,36,25.5
13/05/2004,0,4.4,37.5,25
14/05/2004,3.4,5.25,35,25
15/05/2004,0,2.9,32,23.5
16/05/2004,3.6,1.4,37,22.5
17/05/2004,0.8,3.95,35.5,23
18/05/2004,40.8,4.9,34,24
19/05/2004,29.4,3.65,34,22
20/05/2004,33.8,2.95,33.5,22.5
21/05/2004,21.3,3.08,33.5,22.5
22/05/2004,0.01,2.41,34,22
23/05/2004,1.5,5.28,33.5,22.5
24/05/2004,40.8,3.72,33.5,23
25/05/2004,0,2.47,35,22.5
26/05/2004,0.5,4.05,33.5,23
27/05/2004,0,3.78,35,23.5
28/05/2004,0.6,4.88,34,23.5
29/05/2004,77,2.87,35,24
30/05/2004,12.8,3.53,33,22.5
31/05/2004,0,1.68,33.5,24
01/06/2004,0.8,3.65,35,24.5
02/06/2004,0.8,2.05,33,23.5
03/06/2004,31.3,2.3,34,24
04/06/2004,8.3,0.3,29,22.5
05/06/2004,0,4,36,22
06/06/2004,0,7,32.5,22.5
07/06/2004,0.01,2.8,31.5,23
08/06/2004,67,3.2,34,23
09/06/2004,4.6,2.28,33,23
10/06/2004,0,3.03,32,23
11/06/2004,15.1,2.09,34,23.5
12/06/2004,0,3.97,34,23
13/06/2004,0,3.61,34.5,23.5
14/06/2004,0,5.02,34,23
15/06/2004,0,6.2,36,25
16/06/2004,0.3,3.98,36,24
17/06/2004,8.7,2.7,34.5,24
18/06/2004,6.5,3.45,35,23
19/06/2004,0,5.47,35.5,21.5
20/06/2004,0,2.6,33.5,22.5
21/06/2004,24,2.17,32,24
22/06/2004,0,2.81,34,22.5
23/06/2004,3.3,3.27,35,23
24/06/2004,0,5.87,35,22
25/06/2004,37.2,4.65,34.5,24
26/06/2004,0,4.1,33,22.5
27/06/2004,8.8,3.74,35,23
28/06/2004,0.5,2.9,34.5,23.5
29/06/2004,16.2,2.8,34.5,24
30/06/2004,31.5,3,34.5,23.5
01/07/2004,31.8,2.14,34,22.5
02/07/2004,0,3.33,33.5,22
03/07/2004,6.2,3.67,35,23
04/07/2004,4.5,3.26,33.5,23.5
05/07/2004,3.5,3.09,32,23
06/07/2004,12.1,2.81,35,22
07/07/2004,21.3,1.59,32.5,22.5
08/07/2004,11.4,1.08,33,22
09/07/2004,54,2.45,32.5,22
10/07/2004,29.6,0.77,31,22
11/07/2004,5.4,1.73,31.5,23
12/07/2004,2.3,2.3,34.5,21
13/07/2004,45.6,3.38,34.5,21
14/07/2004,16,3.22,33,22
15/07/2004,49.8,2.54,31.5,22
16/07/2004,16.3,2.2,34,22
17/07/2004,0.2,2.73,34.5,22
18/07/2004,0,3.57,34.5,22
19/07/2004,7.2,4.54,34.5,23
20/07/2004,0.5,4.01,35,23
21/07/2004,3,3.72,34.5,23
22/07/2004,3.2,3.98,33.5,23
23/07/2004,0,4.96,34.5,22.5
24/07/2004,2.3,1.86,33.5,23
25/07/2004,55,2.58,32,23
26/07/2004,0,4,34,21
27/07/2004,18,4.66,34.5,22.5
28/07/2004,0.8,4.2,34.5,22
29/07/2004,4.5,3.7,34,23
30/07/2004,0.01,4.88,34,23
31/07/2004,0.8,4.54,33.5,23
01/08/2004,0.2,3,34,23
02/08/2004,0.1,5.18,35,23
03/08/2004,14,2.26,35.5,23
04/08/2004,1.6,4.16,33.5,22.5
05/08/2004,0,5.22,35,22.5
06/08/2004,73,5.08,35.5,24
07/08/2004,0,4.42,35,22.5
08/08/2004,0,5.8,35,23
09/08/2004,1.8,5.02,36,24
10/08/2004,6,1.4,35,23.5
11/08/2004,0.01,3.95,34,23.5
12/08/2004,4.8,2.95,35,24
13/08/2004,0,4.36,35,24
14/08/2004,3.2,5.38,36,24
15/08/2004,0.01,4.12,34,22.5
16/08/2004,2,4.3,35.5,23
17/08/2004,1.4,5.62,35.5,23
18/08/2004,6.4,3.56,36,22.5
19/08/2004,6.8,3.47,34,22.5
20/08/2004,15.8,3.13,34,23.5
21/08/2004,37.6,3.37,35,23.5
22/08/2004,6.8,2.99,34,22.5
23/08/2004,1,3.31,34,23
24/08/2004,33.3,1.7,28,23.5
25/08/2004,22.5,1.55,33.5,22.5
26/08/2004,5,2.68,34.5,21.5
27/08/2004,107,2.32,33,22
28/08/2004,22.4,2.91,32.5,22
29/08/2004,35.3,1.4,32.5,23
30/08/2004,34.5,1.95,33.5,22.5
31/08/2004,2.5,3.7,33.5,22.5
01/09/2004,0,4,34,22.5
02/09/2004,4.5,5,34.5,23
03/09/2004,140,5.47,35,24
04/09/2004,4.4,3.54,33.5,22
05/09/2004,2.5,3.72,34,22.5
06/09/2004,5,3.8,34,23
07/09/2004,3.8,3.92,34,23
08/09/2004,5.8,1.28,33,22.5
09/09/2004,4.5,2.7,35,22.5
10/09/2004,3.3,1.8,33,22
11/09/2004,9.8,2.8,33,22.5
12/09/2004,6.1,2.1,33.5,22.5
13/09/2004,0,3,33,23
14/09/2004,6.5,1.72,33,23
15/09/2004,24,0.57,31.5,23
16/09/2004,0.2,2.56,30,22.5
17/09/2004,0.01,3,34,22.5
18/09/2004,5,2,34.5,23
19/09/2004,24.5,2.5,32.5,23
20/09/2004,10.3,2.07,32,21
21/09/2004,30.4,1.43,32.5,22
22/09/2004,2,2.17,33.5,22
23/09/2004,13.2,2.38,34,22
24/09/2004,12.1,3.14,35,22.5
25/09/2004,28.5,1.5,34,23
26/09/2004,60.8,2.8,34,23.5
27/09/2004,11.7,0.75,32.5,22.5
28/09/2004,5,3.91,35,22.5
29/09/2004,3.8,2.94,33.5,23
30/09/2004,NULO,NULO,34,23.5
15/10/2004,0,4,35,22.5
16/10/2004,2.5,4.33,35,23
17/10/2004,2.4,3.97,35.5,23
18/10/2004,41.5,3.5,35.5,22.5
19/10/2004,0,3.62,36,23
20/10/2004,9.3,2.42,35,23.5
21/10/2004,0.8,3.3,34,23.5
22/10/2004,0.01,3.5,35.5,24
23/10/2004,42,3.6,35,22.5
24/10/2004,0,3.64,35,22.5
25/10/2004,67.6,3.28,34,21.5
26/10/2004,6.5,2.2,35.5,23
27/10/2004,0.2,2.9,34.5,22.5
28/10/2004,0,4.72,34.5,23
29/10/2004,0,2.28,34.5,23
30/10/2004,0.01,3,35.5,23
31/10/2004,23,2,35,23.5
01/11/2004,0,3.3,35,23
02/11/2004,1.3,2.38,35,22.5
03/11/2004,0,3.8,36,22.5
04/11/2004,0.5,4.52,37.5,23
05/11/2004,0,6.69,33,23.5
06/11/2004,0,5.71,32.5,25
07/11/2004,0,5.28,35,22.5
08/11/2004,0,7.8,36.5,19
09/11/2004,0,6.7,35,20
10/11/2004,0,3,36,18.5
11/11/2004,0,3.15,35,19.5
12/11/2004,0,3.85,35.5,19.5
13/11/2004,0,5.15,35.5,20.5
14/11/2004,0,4.34,35.5,22
15/11/2004,0,3.51,37.5,21.5
16/11/2004,0,3.85,36,20.5
17/11/2004,0,4.15,36,21
18/11/2004,0,3,35,21.5
19/11/2004,0,3.58,34.5,21.5
20/11/2004,0,3.42,33,20.5
21/11/2004,0,4.04,35,21
22/11/2004,0,3.36,36.5,21
23/11/2004,0,3.94,36.5,22
24/11/2004,0,4.4,36.5,22
25/11/2004,0,4.6,37,22.5
26/11/2004,0,3,35.5,22.5
27/11/2004,0,4,36,23
28/11/2004,0,4.36,36,22.5
29/11/2004,0,4.44,35,23
30/11/2004,0,3.2,36,23
01/12/2004,0,4,36.5,23
02/12/2004,0,3.74,36.5,20
03/12/2004,0,2.26,36.5,20.5
04/12/2004,0,2.5,36,19
05/12/2004,0,3.34,36,21
06/12/2004,0,4.32,37,21
07/12/2004,0,3.84,36.5,21
08/12/2004,0,2.24,35,22
09/12/2004,0,4.76,36.5,23
10/12/2004,26.1,2.6,36,23
11/12/2004,0,5.5,34.5,21
12/12/2004,0,3,36,20.5
13/12/2004,0,4,35,21.5
14/12/2004,0,10.82,30.5,21.5
15/12/2004,0,6.96,33.5,25
16/12/2004,0,3.94,35.5,18
17/12/2004,0,6.73,33.5,19.5
18/12/2004,0,5.55,35.5,22
19/12/2004,0,8.9,36,20.5
20/12/2004,0,5,36,19
21/12/2004,0,3.1,35.5,18.5
22/12/2004,0,4.6,36,20
23/12/2004,0,5.4,38,19.5
24/12/2004,0,5,37,19.5
25/12/2004,0,6.65,37,19
26/12/2004,0,8.7,33.5,20
27/12/2004,0,8.38,33,24.5
28/12/2004,0,8.53,33.5,24
29/12/2004,0,6.09,36,24
30/12/2004,0,6,36,20.5
31/12/2004,0,4.03,35.5,20
01/01/2005,0,NULO,35.5,19.5
02/01/2005,0,NULO,35,19
03/01/2005,0,NULO,34.5,19.5
04/01/2005,0,NULO,35,20
05/01/2005,0,NULO,38,18
01/02/2005,0,4.33,36,21
02/02/2005,0,4.15,36,23
03/02/2005,0,10.19,36,19.5
04/02/2005,0,6.37,36,22
05/02/2005,0,4,36,23
06/02/2005,0,4.38,36,20.5
07/02/2005,0,6.61,38,22
08/02/2005,0,4.6,36,20
09/02/2005,0,3.4,34.5,22
10/02/2005,0,5.49,35.5,20
11/02/2005,0,5,35,22
12/02/2005,0,6.2,37.5,21
13/02/2005,0,5.7,36.5,20.5
14/02/2005,0,4.52,36.5,21
15/02/2005,0,4.23,35,21.5
16/02/2005,0,4.54,36.5,21.5
17/02/2005,0,5.71,36.5,20.5
18/02/2005,0,4.44,36,21.5
19/02/2005,0,4.23,36,20
20/02/2005,0,6.53,37,21
21/02/2005,0,5.8,36,21
22/02/2005,0,4.37,36,22
23/02/2005,0,5.16,36,21.5
24/02/2005,0,6.17,36.5,22
25/02/2005,0,6.32,37.5,20.5
26/02/2005,0,5.35,36.5,21
27/02/2005,0,6.55,38,22
28/02/2005,0,5.27,36.5,20.5
01/03/2005,0,5.11,37,22
02/03/2005,0,4.62,36,23
03/03/2005,0,5.58,36,23
04/03/2005,0,4.56,35,22
05/03/2005,0,5.36,38.5,23
06/03/2005,0,6.04,38,24.5
07/03/2005,0,4.15,34,24
08/03/2005,0,6.44,37,22.5
09/03/2005,0,4.33,36.5,24
10/03/2005,0,7.76,37.5,23.5
11/03/2005,0,6.08,38,23
12/03/2005,0,5,37,23
13/03/2005,0,6.89,37,24
14/03/2005,0,6.03,36,23
15/03/2005,0,2.51,34,24
16/03/2005,0,4.88,37,23.5
17/03/2005,0,6.57,37,23
18/03/2005,0,7.18,37.5,22.5
19/03/2005,0,5.78,37,23
20/03/2005,0,7.41,38,23
21/03/2005,0,7.18,37,22.5
22/03/2005,0,6.44,37,21.5
23/03/2005,0,5.56,38,23
24/03/2005,0,6.19,37.5,23
25/03/2005,0,6.33,37,24.5
26/03/2005,0,6.73,38,24
27/03/2005,0,6.09,36,23
28/03/2005,0,7.42,38,25
29/03/2005,0,7.06,38,25.5
30/03/2005,0,6.15,36,24
31/03/2005,0,4.97,33,25
01/04/2005,1,5.68,34.5,24
02/04/2005,0,11.02,33.5,25
03/04/2005,0,8.38,39,25.5
04/04/2005,0,6.33,37,22
05/04/2005,0,6.78,38,24
06/04/2005,0,7.99,38,23
07/04/2005,0,6.5,38,24
08/04/2005,0,6.7,38.5,23.5
09/04/2005,0,7.67,39,24
10/04/2005,0,8.29,38,25
11/04/2005,0,7.49,38,23
12/04/2005,0,6.48,37,22
13/04/2005,0,5.37,38,22
14/04/2005,0,6.7,39,24
15/04/2005,0,11.26,40,23
16/04/2005,0,12.9,38,24
17/04/2005,0,9.76,39,27
18/04/2005,0,7.18,39,24
19/04/2005,0,8.02,38,23
20/04/2005,0,6.38,39,23.5
21/04/2005,0,5.9,36.5,24.5
22/04/2005,0,6.33,38,25
23/04/2005,0,5.65,37,24
24/04/2005,0,6.92,38,23.5
25/04/2005,0,5.72,36,24
26/04/2005,0,6,37.5,24
27/04/2005,0,4.77,36.5,24
28/04/2005,0,6.95,37.5,24.5
29/04/2005,0,5.77,37.5,24.5
30/04/2005,0,6.22,38,26
01/05/2005,0,6,38,25
02/05/2005,0,6.29,38,25
03/05/2005,0,5.65,37,25
04/05/2005,11.5,4.61,37.5,25.5
05/05/2005,0.01,5.24,36,22
06/05/2005,0,5.36,36.5,23.5
07/05/2005,0.5,4.69,37,23.5
08/05/2005,0,5.45,37,24.5
09/05/2005,0,7,37,24
10/05/2005,0.3,4.73,37,24.5
11/05/2005,27.3,1.43,36.5,24
12/05/2005,3,4.51,36,24
13/05/2005,0,6,35,25
14/05/2005,35.8,4.2,36.5,24.5
15/05/2005,10.7,2.5,35,23
16/05/2005,20.8,1.94,34.5,23.5
17/05/2005,4.3,2.42,31,23.5
18/05/2005,23.8,0.58,33,23
19/05/2005,20,3.1,34,23
20/05/2005,20.3,2.3,31.5,23.5
21/05/2005,14.8,2.02,32,22.5
22/05/2005,1,3.82,33,23
23/05/2005,0.2,1.48,31,23
24/05/2005,0,3.69,33,23
25/05/2005,0,4.78,33.5,23.5
26/05/2005,0.3,5.05,35,24
27/05/2005,0.5,3.5,35,24
28/05/2005,2.2,3.98,35,24
29/05/2005,0,5.68,35.5,25
30/05/2005,0,5.54,36,24
31/05/2005,0,6.22,36,24
01/06/2005,0,3.78,36,24
02/06/2005,55,2.34,35,24.5
03/06/2005,0,3.43,34,24
04/06/2005,0.4,4.06,34.5,24.5
05/06/2005,12.8,2.13,35,25
06/06/2005,26.5,0.45,34,24
07/06/2005,27.5,2.13,34,23.5
08/06/2005,0.01,2.8,33,24
09/06/2005,11.7,3.29,35,24
10/06/2005,0,4.91,34.5,23.5
11/06/2005,0,3.7,34,23.5
12/06/2005,0.01,4.6,35,24
13/06/2005,0,5.14,35,24
14/06/2005,100,4.14,33,24.5
15/06/2005,3.2,3.1,33,22.5
16/06/2005,26.8,1.5,33,23
17/06/2005,9.5,1.54,31.5,23
18/06/2005,26.4,1.36,32,23.5
19/06/2005,14.2,2.06,33.5,23
20/06/2005,27.8,2.5,35,23.5
21/06/2005,10.5,1.5,32,23.5
22/06/2005,10.3,1.8,33,24
23/06/2005,16.3,1.57,32,23
24/06/2005,42.2,2.25,33,22
25/06/2005,7,1.83,33,22.5
26/06/2005,40,1.72,34,23
27/06/2005,35.4,1.97,31.5,23
28/06/2005,3.6,3.46,34,23
29/06/2005,8.5,3.56,33,23
30/06/2005,68.5,3.5,34,23.5
01/07/2005,6,1.72,32.5,22
02/07/2005,5.1,1.64,32,22.5
03/07/2005,3.7,2.26,32.5,22
04/07/2005,23,2.08,33,22.5
05/07/2005,0,2.5,33.5,23
06/07/2005,11,2.32,34.5,23
07/07/2005,1.5,3.65,33.5,24
08/07/2005,0,3.92,34.5,23
09/07/2005,37,2.33,34.5,23.5
10/07/2005,0.3,4.68,35,23
11/07/2005,6.5,3.5,33.5,23
12/07/2005,82.5,3.7,34,22.5
13/07/2005,14,1.67,31.5,22
14/07/2005,7.2,1.28,31,23
15/07/2005,9.2,2.38,32,22.5
16/07/2005,72.5,2.2,32,22.5
17/07/2005,124,1.6,30,22.5
18/07/2005,0.01,3.36,33,22
19/07/2005,4.8,5.38,35,22.5
20/07/2005,2.7,2.02,33.5,23
21/07/2005,18.2,2.36,33.5,23
22/07/2005,6.5,1.5,31,22
23/07/2005,1.8,2.9,33.5,22.5
24/07/2005,20,2.4,33.5,23.5
25/07/2005,0,2.81,34,22.5
26/07/2005,0,4.77,35,23
27/07/2005,0,4.74,36,23.5
28/07/2005,14.8,3.76,36,24
29/07/2005,0,4.3,36,22
30/07/2005,0,4.05,35.5,23
31/07/2005,0.01,5,35.5,24.5
01/08/2005,23.5,2.15,34,24
02/08/2005,0.8,4.57,35,23.5
03/08/2005,4.5,2.5,33.5,24
04/08/2005,14.8,2.85,35.5,23.5
05/08/2005,1,5.24,35.5,22.5
06/08/2005,11.8,2.59,35,23
07/08/2005,9.4,2.91,34.5,23.5
08/08/2005,0,4.95,34.5,23
09/08/2005,21.8,4.16,35,23
10/08/2005,0,3.63,35,24
11/08/2005,7.5,1.27,32,24.5
12/08/2005,28.8,2.4,33,23.5
13/08/2005,1.5,2.6,32,22.5
14/08/2005,30.5,1.1,32,23
15/08/2005,23,3.2,33.5,23
16/08/2005,9.8,1.76,33.5,22.5
17/08/2005,13.8,1.06,33,22.5
18/08/2005,117,2.16,33.5,22.5
19/08/2005,29.2,2.2,33,22.5
20/08/2005,98.4,1.4,32,22.5
21/08/2005,21.5,1.34,32,21.5
22/08/2005,3,2.23,32,22
23/08/2005,1.4,4.43,34,22
24/08/2005,10,2.9,34,22
25/08/2005,3.2,2.82,33.5,23
26/08/2005,0.8,3.5,33.5,23.5
27/08/2005,112.5,2.29,33.5,23.5
28/08/2005,5.4,2,32,22
29/08/2005,2,3.37,33,23
30/08/2005,0.01,3.25,34,23
31/08/2005,2.7,3.4,34,23
01/09/2005,24.5,3.07,35,23
02/09/2005,4.5,3.71,34,22
03/09/2005,45,4.6,35,22
04/09/2005,0,3,34,22
05/09/2005,0,4,35,22.5
06/09/2005,92.8,4.47,36,23
07/09/2005,0.01,4.26,35,22.5
08/09/2005,10.8,4.32,35.5,23
09/09/2005,0,4,36,23
10/09/2005,10.8,3.5,36,23.5
11/09/2005,1.5,5.1,35,22.5
12/09/2005,0.01,2.24,36,23
13/09/2005,20,2.69,35.5,23.5
14/09/2005,8.5,2.7,35,23.5
15/09/2005,5.5,2.37,33.5,22.5
16/09/2005,17,4.31,33.5,22.5
17/09/2005,0,4.31,35,22
18/09/2005,51.2,2.41,33,22.5
19/09/2005,0.8,3.79,35,22
20/09/2005,56.5,2.11,31.5,23
21/09/2005,11,2.18,33.5,23
22/09/2005,11.2,1.19,31,23
23/09/2005,41,1.01,30,23
24/09/2005,142,1.2,31,22.5
25/09/2005,58,0.64,28,22
26/09/2005,1,2.37,32,22
27/09/2005,2.8,2.92,32.5,22
28/09/2005,5.5,1.38,31,23
29/09/2005,3.5,0.85,30,23
30/09/2005,37.2,1.52,32,23
01/10/2005,0,2.52,32.5,22
02/10/2005,3,2.15,32.5,22.5
03/10/2005,92.6,1.26,29,23
04/10/2005,182.3,0.32,25,23
05/10/2005,457.8,NULO,24.5,22.5
06/10/2005,70,0.05,24.5,22.5
07/10/2005,4,1.87,29.5,22.5
08/10/2005,8.3,1.26,31,22.5
09/10/2005,3.5,1.42,29.5,23
10/10/2005,0,3.08,32,22.5
11/10/2005,0,4.14,34,22.5
12/10/2005,3.3,2.94,33,22.5
13/10/2005,0,3.87,33.5,23
14/10/2005,0,4.12,34,23
15/10/2005,0,4.12,34,23
16/10/2005,0,4.29,35,23
17/10/2005,0,3.89,35,23
18/10/2005,0,3.9,35,22.5
19/10/2005,0,4.04,35.5,22.5
20/10/2005,0,4.57,35,23
21/10/2005,0,3.73,35.5,22.5
22/10/2005,0,4.62,36,20
23/10/2005,0,4.06,35,20
24/10/2005,0,5.22,36,20
25/10/2005,0,3.86,34,20
26/10/2005,0,4.78,34,20.5
27/10/2005,0,3.85,35,21
28/10/2005,0,3.95,34,21
29/10/2005,0,4.22,35,20.5
30/10/2005,0,4.84,36,20
31/10/2005,0,4.36,36,19.5
01/11/2005,0,8.39,32,21.5
02/11/2005,0,9.48,34,23.5
03/11/2005,0,6.32,35.5,21
